,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
3113,"('pics',)",32.0,"('variety', 'sushi')",29,"('satisfy', 'sushi', 'craving')",7.0
3114,"('unnecessary',)",32.0,"('atmosphere', 'service')",29,"('come', 'back', 'came')",7.0
3115,"('fryer',)",32.0,"('food', 'drink')",29,"('also', 'tasted', 'like')",7.0
3116,"('waits',)",32.0,"('per', 'order')",29,"('im', 'just', 'going')",7.0
3117,"('harrys',)",32.0,"('chicken', 'beef')",29,"('10', 'minutes', 'finally')",7.0
3118,"('distracted',)",32.0,"('couple', 'weeks')",29,"('came', 'back', 'later')",7.0
3119,"('excuses',)",32.0,"('even', 'sushi')",29,"('food', 'good', 'dont')",7.0
3120,"('score',)",32.0,"('ordered', 'pork')",29,"('asked', 'wanted', 'something')",7.0
3121,"('accurate',)",32.0,"('grub', 'hub')",29,"('get', 'anywhere', 'else')",7.0
3122,"('million',)",32.0,"('really', 'get')",29,"('sushi', 'pretty', 'bland')",7.0
3123,"('designed',)",32.0,"('places', 'sushi')",29,"('didnt', 'even', 'take')",7.0
3124,"('utterly',)",32.0,"('dont', 'believe')",29,"('seems', 'like', 'every')",7.0
3125,"('530',)",32.0,"('act', 'together')",29,"('ordered', 'three', 'sushi')",7.0
3126,"('ugly',)",32.0,"('didnt', 'receive')",29,"('mediocre', 'chinese', 'food')",7.0
3127,"('remained',)",32.0,"('good', 'like')",29,"('snow', 'crab', 'legs')",7.0
3128,"('delivering',)",32.0,"('came', 'said')",29,"('bite', 'size', 'pieces')",7.0
3129,"('attempts',)",32.0,"('just', 'awful')",29,"('roll', 'good', 'however')",7.0
3130,"('galbi',)",32.0,"('friendly', 'enough')",29,"('pretty', 'good', 'really')",7.0
3131,"('dress',)",32.0,"('wait', '10')",29,"('grand', 'sierra', 'resort')",7.0
3132,"('romantic',)",32.0,"('service', 'experience')",29,"('drinks', 'happy', 'hour')",7.0
3133,"('harbor',)",32.0,"('ask', 'waitress')",29,"('happy', 'hour', 'good')",7.0
3134,"('steep',)",32.0,"('restaurants', 'around')",29,"('ordered', 'sea', 'bass')",7.0
3135,"('250',)",32.0,"('bland', 'food')",29,"('time', 'went', 'ordered')",7.0
3136,"('identical',)",32.0,"('staff', 'attentive')",29,"('ordered', 'spicy', 'miso')",7.0
3137,"('charm',)",32.0,"('good', 'everything')",29,"('didnt', 'even', 'realize')",7.0
3138,"('cooler',)",32.0,"('way', 'cooked')",29,"('good', 'sushi', 'fresh')",7.0
3139,"('dipped',)",32.0,"('order', 'even')",29,"('even', 'spicy', 'tuna')",7.0
3140,"('lump',)",32.0,"('ready', 'leave')",29,"('try', 'specialty', 'rolls')",7.0
3141,"('penang',)",32.0,"('trying', 'make')",29,"('tempura', 'tasted', 'like')",7.0
3142,"('trick',)",32.0,"('kobe', 'beef')",29,"('quality', 'sushi', 'restaurant')",7.0
3143,"('harder',)",32.0,"('long', 'roll')",29,"('writing', 'negative', 'reviews')",7.0
3144,"('edges',)",32.0,"('college', 'students')",29,"('hour', 'get', 'sushi')",7.0
3145,"('chill',)",32.0,"('soy', 'paper')",29,"('taste', 'fresh', 'sushi')",7.0
3146,"('compensate',)",32.0,"('time', 'waiting')",29,"('one', 'piece', 'roll')",7.0
3147,"('shut',)",32.0,"('long', 'enough')",29,"('usually', 'like', 'place')",7.0
3148,"('display',)",32.0,"('great', 'price')",29,"('took', '30', 'mins')",7.0
3149,"('dump',)",32.0,"('said', 'one')",29,"('hard', 'find', 'good')",7.0
3150,"('sooo',)",32.0,"('rice', 'chicken')",29,"('throughout', 'entire', 'meal')",7.0
3151,"('equivalent',)",32.0,"('soup', 'bland')",29,"('rolls', 'lunch', 'special')",7.0
3152,"('umami',)",32.0,"('get', 'lunch')",29,"('ive', 'given', 'place')",7.0
3153,"('sheets',)",32.0,"('make', 'right')",29,"('authentic', 'japanese', 'cuisine')",7.0
3154,"('feedback',)",32.0,"('like', 'dont')",29,"('waited', 'another', '30')",7.0
3155,"('shed',)",32.0,"('okay', 'best')",29,"('havent', 'tried', 'sushi')",7.0
3156,"('admittedly',)",32.0,"('couple', 'pieces')",29,"('ask', 'another', 'server')",7.0
3157,"('stations',)",32.0,"('seemed', 'little')",29,"('dont', 'think', 'thats')",7.0
3158,"('grew',)",32.0,"('food', 'cooked')",29,"('almost', 'tasted', 'like')",7.0
3159,"('snack',)",32.0,"('ill', 'take')",29,"('got', 'spider', 'roll')",7.0
3160,"('til',)",32.0,"('rolls', 'sashimi')",29,"('food', 'came', 'different')",7.0
3161,"('brandon',)",32.0,"('dish', 'came')",29,"('back', 'happy', 'hour')",7.0
3162,"('apparent',)",32.0,"('rolls', 'much')",29,"('order', 'brought', 'us')",7.0
3163,"('answering',)",32.0,"('good', 'last')",29,"('figured', 'give', 'try')",7.0
3164,"('ribeye',)",32.0,"('server', 'just')",29,"('every', 'time', 'went')",7.0
3165,"('impatient',)",32.0,"('know', 'menu')",29,"('veggies', 'fried', 'rice')",7.0
3166,"('kooma',)",32.0,"('usually', 'good')",29,"('cream', 'cheese', 'cucumber')",7.0
3167,"('luster',)",32.0,"('special', 'occasion')",29,"('gave', 'another', 'try')",7.0
3168,"('law',)",32.0,"('just', 'made')",29,"('time', 'last', 'week')",7.0
3169,"('outdated',)",32.0,"('single', 'time')",29,"('even', 'though', 'menu')",7.0
3170,"('crust',)",32.0,"('got', 'drink')",29,"('one', 'person', 'party')",7.0
3171,"('alaska',)",32.0,"('ok', 'ive')",29,"('almost', 'every', 'single')",7.0
3172,"('mistaken',)",32.0,"('business', 'elsewhere')",29,"('just', 'okay', 'will')",7.0
3173,"('boston',)",32.0,"('us', 'never')",29,"('food', '30', 'minutes')",7.0
3174,"('safety',)",32.0,"('willing', 'pay')",29,"('even', 'though', 'place')",7.0
3175,"('power',)",32.0,"('4', 'tables')",29,"('lunch', 'can', 'eat')",7.0
3176,"('toast',)",32.0,"('us', 'said')",29,"('soup', 'pad', 'thai')",7.0
3177,"('lunchtime',)",32.0,"('came', 'ask')",29,"('side', 'white', 'rice')",7.0
3178,"('authenticity',)",31.0,"('area', 'sushi')",29,"('pretty', 'good', 'price')",7.0
3179,"('tourist',)",31.0,"('turned', 'around')",29,"('20', 'min', 'wait')",7.0
3180,"('shooters',)",31.0,"('people', 'ordered')",29,"('2', 'stars', 'place')",7.0
3181,"('ache',)",31.0,"('order', 'online')",29,"('bland', 'tasted', 'like')",7.0
3182,"('deciding',)",31.0,"('times', 'just')",29,"('portions', 'much', 'smaller')",7.0
3183,"('uneaten',)",31.0,"('ask', 'someone')",29,"('came', 'ask', 'us')",7.0
3184,"('120',)",31.0,"('5', 'mins')",29,"('didnt', 'say', 'much')",7.0
3185,"('underneath',)",31.0,"('looked', 'tasted')",29,"('real', 'japanese', 'restaurant')",7.0
3186,"('stating',)",31.0,"('service', 'subpar')",29,"('dont', 'get', 'pay')",7.0
3187,"('nola',)",31.0,"('us', 'back')",29,"('quite', 'possibly', 'worst')",7.0
3188,"('worry',)",31.0,"('poor', 'food')",29,"('worst', 'sushi', 'places')",7.0
3189,"('visible',)",31.0,"('later', 'still')",29,"('pretty', 'good', 'im')",7.0
3190,"('ginza',)",31.0,"('just', 'sat')",29,"('one', 'person', 'table')",7.0
3191,"('obnoxious',)",31.0,"('best', 'can')",29,"('rolls', 'california', 'rolls')",7.0
3192,"('sushis',)",31.0,"('cut', 'fish')",29,"('ill', 'never', 'back')",7.0
3193,"('switched',)",31.0,"('restaurant', 'open')",29,"('better', 'sushi', 'place')",7.0
3194,"('mildly',)",31.0,"('give', 'benefit')",29,"('worst', 'customer', 'service')",7.0
3195,"('spotty',)",31.0,"('got', 'takeout')",29,"('sushi', 'worst', 'ive')",7.0
3196,"('shrugged',)",31.0,"('whats', 'going')",29,"('love', 'sushi', 'love')",7.0
3197,"('flying',)",31.0,"('fell', 'short')",28,"('ill', 'try', 'place')",7.0
3198,"('2star',)",31.0,"('small', 'rolls')",28,"('one', 'friends', 'ordered')",7.0
3199,"('midtown',)",31.0,"('terrible', 'sushi')",28,"('tasted', 'like', 'salt')",7.0
3200,"('agedashi',)",31.0,"('just', 'great')",28,"('drink', 'order', 'took')",7.0
3201,"('rocks',)",31.0,"('bad', 'one')",28,"('king', 'crab', 'roll')",7.0
3202,"('imo',)",31.0,"('restaurant', 'like')",28,"('shrimp', 'lo', 'mein')",7.0
3203,"('refilling',)",31.0,"('enough', 'food')",28,"('sushi', 'rice', 'hard')",7.0
3204,"('recipe',)",31.0,"('rolls', 'ive')",28,"('go', 'back', 'used')",7.0
3205,"('choosing',)",31.0,"('better', 'job')",28,"('wasnt', 'great', 'service')",7.0
3206,"('unorganized',)",31.0,"('youre', 'eating')",28,"('wanted', 'try', 'sushi')",7.0
3207,"('brothers',)",31.0,"('sake', 'bombs')",28,"('next', 'sushi', 'bar')",7.0
3208,"('faces',)",31.0,"('served', 'sushi')",28,"('fish', 'doesnt', 'taste')",7.0
3209,"('upsetting',)",31.0,"('ready', 'go')",28,"('nice', 'food', 'just')",7.0
3210,"('neon',)",31.0,"('time', 'coming')",28,"('hour', 'half', 'wait')",7.0
3211,"('cross',)",31.0,"('appetizers', 'came')",28,"('proceeded', 'tell', 'us')",7.0
3212,"('pleasantly',)",31.0,"('salad', 'just')",28,"('service', 'sushi', 'good')",7.0
3213,"('sigh',)",31.0,"('place', 'okay')",28,"('start', 'saying', 'love')",7.0
3214,"('grainy',)",31.0,"('taste', 'bad')",28,"('friday', 'saturday', 'night')",7.0
3215,"('ha',)",31.0,"('minutes', 'table')",28,"('like', 'sitting', 'around')",7.0
3216,"('lipstick',)",31.0,"('decent', 'however')",28,"('seemed', 'like', 'sitting')",7.0
3217,"('birthdays',)",31.0,"('food', 'server')",28,"('us', '2', 'hours')",7.0
3218,"('text',)",31.0,"('service', 'worst')",28,"('like', 'place', 'just')",7.0
3219,"('pet',)",31.0,"('order', 'two')",28,"('people', 'like', 'place')",7.0
3220,"('marginal',)",31.0,"('roll', 'fried')",28,"('come', 'back', 'ask')",7.0
3221,"('rain',)",31.0,"('good', 'size')",28,"('sushi', 'last', 'night')",7.0
3222,"('skeptical',)",31.0,"('can', 'better')",28,"('back', 'ask', 'us')",7.0
3223,"('certificate',)",31.0,"('tempura', 'fried')",28,"('valentines', 'day', 'dinner')",7.0
3224,"('dcor',)",31.0,"('sushi', 'plate')",28,"('two', 'weeks', 'ago')",7.0
3225,"('ideal',)",31.0,"('experience', 'service')",28,"('service', 'decent', 'food')",7.0
3226,"('o',)",31.0,"('service', 'never')",28,"('asked', 'medium', 'rare')",7.0
3227,"('costco',)",31.0,"('decent', 'amount')",28,"('ive', 'never', 'eaten')",7.0
3228,"('assorted',)",31.0,"('coming', 'years')",28,"('take', '30', 'minutes')",7.0
3229,"('hopeful',)",31.0,"('restaurant', '2')",28,"('sushi', 'seemed', 'like')",7.0
3230,"('torn',)",31.0,"('portion', 'small')",28,"('year', 'old', 'son')",7.0
3231,"('nigiris',)",31.0,"('20', 'tip')",28,"('find', 'decent', 'sushi')",7.0
3232,"('slower',)",31.0,"('got', 'salmon')",28,"('ordered', 'volcano', 'roll')",7.0
3233,"('relative',)",31.0,"('order', 'waited')",28,"('rice', 'sushi', 'rice')",7.0
3234,"('direction',)",31.0,"('back', 'take')",28,"('pretty', 'good', 'went')",7.0
3235,"('foodthe',)",31.0,"('quite', 'time')",28,"('ill', 'just', 'stick')",7.0
3236,"('remade',)",31.0,"('great', 'flavor')",28,"('five', 'star', 'reviews')",7.0
3237,"('force',)",31.0,"('also', 'tasted')",28,"('still', 'pretty', 'hungry')",7.0
3238,"('dash',)",31.0,"('good', 'friend')",28,"('support', 'local', 'businesses')",7.0
3239,"('doughy',)",30.0,"('reason', 'place')",28,"('rolls', 'good', 'nothing')",7.0
3240,"('culture',)",30.0,"('come', 'food')",28,"('felt', 'like', 'just')",7.0
3241,"('growing',)",30.0,"('will', 'order')",28,"('like', 'hot', 'water')",7.0
3242,"('neglected',)",30.0,"('expensive', 'sushi')",28,"('tasted', 'like', 'dirty')",7.0
3243,"('cart',)",30.0,"('couple', 'months')",28,"('two', 'specialty', 'rolls')",7.0
3244,"('fooled',)",30.0,"('time', 'going')",28,"('menu', 'first', 'time')",7.0
3245,"('preface',)",30.0,"('live', 'close')",28,"('tempura', 'spicy', 'tuna')",7.0
3246,"('latest',)",30.0,"('4', 'years')",28,"('let', 'server', 'know')",7.0
3247,"('lives',)",30.0,"('us', 'also')",28,"('ordered', 'salmon', 'nigiri')",7.0
3248,"('smelling',)",30.0,"('will', 'find')",28,"('back', 'asked', 'wanted')",7.0
3249,"('dust',)",30.0,"('chicken', 'satay')",28,"('roll', 'lunch', 'special')",7.0
3250,"('accepted',)",30.0,"('feeling', 'like')",28,"('place', 'last', 'night')",7.0
3251,"('minato',)",30.0,"('bar', 'service')",28,"('quality', 'food', 'good')",7.0
3252,"('fashion',)",30.0,"('worth', 'food')",28,"('rainbow', 'roll', 'spicy')",7.0
3253,"('firm',)",30.0,"('never', 'bad')",28,"('like', '3', 'times')",7.0
3254,"('bagel',)",30.0,"('may', 'just')",28,"('eat', 'sushi', 'menu')",7.0
3255,"('cares',)",30.0,"('us', 'first')",28,"('sushi', 'didnt', 'feel')",7.0
3256,"('satisfactory',)",30.0,"('another', '5')",28,"('going', 'back', 'restaurant')",7.0
3257,"('buffalo',)",30.0,"('good', 'maybe')",28,"('sushi', 'wanted', 'try')",7.0
3258,"('slivers',)",30.0,"('restaurant', 'area')",28,"('went', 'back', 'get')",7.0
3259,"('nightmare',)",30.0,"('unfortunately', 'will')",28,"('wait', 'two', 'hours')",7.0
3260,"('shake',)",30.0,"('maybe', 'will')",28,"('ok', 'service', 'slow')",7.0
3261,"('sparse',)",30.0,"('time', 'ordering')",28,"('time', 'ive', 'gone')",7.0
3262,"('56',)",30.0,"('good', 'spicy')",28,"('decided', 'come', 'back')",7.0
3263,"('judging',)",30.0,"('places', 'get')",28,"('way', 'overpriced', 'quality')",7.0
3264,"('unbelievably',)",30.0,"('short', 'ribs')",28,"('come', 'back', 'first')",7.0
3265,"('brussel',)",30.0,"('front', 'house')",28,"('sushi', 'rolls', 'took')",7.0
3266,"('tolerable',)",30.0,"('now', 'food')",28,"('slow', 'took', '15')",7.0
3267,"('harrahs',)",30.0,"('variety', 'rolls')",28,"('rolls', 'mediocre', 'best')",7.0
3268,"('promise',)",30.0,"('bit', 'high')",28,"('pad', 'thai', 'didnt')",7.0
3269,"('printed',)",30.0,"('party', 'four')",28,"('just', 'get', 'drinks')",7.0
3270,"('causing',)",30.0,"('2', 'small')",28,"('happy', 'hour', 'great')",7.0
3271,"('substance',)",30.0,"('ok', 'ordered')",28,"('scallop', 'hand', 'roll')",7.0
3272,"('pulling',)",30.0,"('togo', 'orders')",28,"('ordered', 'happy', 'hour')",7.0
3273,"('nama',)",30.0,"('make', 'us')",28,"('specialty', 'sushi', 'rolls')",7.0
3274,"('cities',)",30.0,"('order', 'spicy')",28,"('just', 'didnt', 'get')",7.0
3275,"('increase',)",30.0,"('sunday', 'brunch')",28,"('friday', 'night', 'around')",7.0
3276,"('content',)",30.0,"('overall', 'disappointing')",28,"('place', 'really', 'gone')",7.0
3277,"('midwest',)",30.0,"('price', 'pay')",28,"('really', 'bad', 'experience')",7.0
3278,"('doused',)",30.0,"('west', 'coast')",28,"('went', 'second', 'time')",7.0
3279,"('dream',)",30.0,"('made', 'order')",28,"('acted', 'like', 'didnt')",6.0
3280,"('automatic',)",30.0,"('chinese', 'restaurants')",28,"('didnt', 'stay', 'together')",6.0
3281,"('eight',)",30.0,"('recommend', 'sushi')",28,"('time', 'will', 'go')",6.0
3282,"('shown',)",30.0,"('able', 'eat')",28,"('favorite', 'place', 'go')",6.0
3283,"('classy',)",30.0,"('like', 'give')",28,"('didnt', 'let', 'us')",6.0
3284,"('advise',)",30.0,"('hot', 'enough')",28,"('4', 'small', 'pieces')",6.0
3285,"('superior',)",30.0,"('also', 'pretty')",28,"('better', 'customer', 'service')",6.0
3286,"('conveniently',)",30.0,"('3', 'hours')",28,"('go', 'long', 'way')",6.0
3287,"('regards',)",30.0,"('rice', 'didnt')",28,"('wont', 'back', 'long')",6.0
3288,"('spacious',)",30.0,"('several', 'rolls')",28,"('didnt', 'look', 'appealing')",6.0
3289,"('leads',)",30.0,"('place', '4')",28,"('good', 'nothing', 'write')",6.0
3290,"('cat',)",30.0,"('sushi', 'said')",28,"('place', '5', 'star')",6.0
3291,"('flatbread',)",30.0,"('review', 'place')",28,"('empty', 'dining', 'room')",6.0
3292,"('stare',)",30.0,"('sushi', 'take')",28,"('noodles', 'pretty', 'good')",6.0
3293,"('soap',)",30.0,"('dinner', 'food')",28,"('need', 'go', 'back')",6.0
3294,"('hub',)",30.0,"('told', 'just')",28,"('think', 'food', 'good')",6.0
3295,"('eager',)",30.0,"('came', 'right')",28,"('huge', 'fan', 'sushi')",6.0
3296,"('peking',)",30.0,"('service', 'got')",28,"('lot', 'sushi', 'places')",6.0
3297,"('lobby',)",30.0,"('open', 'table')",28,"('quality', 'food', 'also')",6.0
3298,"('bonus',)",30.0,"('incredibly', 'slow')",28,"('feel', 'like', 'sushi')",6.0
3299,"('smooth',)",30.0,"('wont', 'get')",28,"('make', 'new', 'one')",6.0
3300,"('compliment',)",30.0,"('didnt', 'anything')",28,"('many', 'times', 'years')",6.0
3301,"('sirloin',)",30.0,"('lunch', 'ordered')",28,"('go', 'back', 'wont')",6.0
3302,"('intimate',)",30.0,"('busy', 'time')",28,"('sushi', 'sushi', 'rolls')",6.0
3303,"('gorgeous',)",30.0,"('staff', 'food')",28,"('rolls', 'looked', 'like')",6.0
3304,"('dissapointed',)",30.0,"('chicken', 'good')",28,"('get', 'happy', 'hour')",6.0
3305,"('processed',)",30.0,"('say', 'dont')",28,"('thought', 'id', 'try')",6.0
3306,"('laugh',)",30.0,"('last', 'call')",28,"('positive', 'note', 'food')",6.0
3307,"('alaskan',)",30.0,"('order', 'sheet')",28,"('just', 'good', 'better')",6.0
3308,"('tiniest',)",29.0,"('try', 'restaurant')",28,"('forgot', 'half', 'order')",6.0
3309,"('tank',)",29.0,"('left', 'without')",28,"('good', 'food', 'just')",6.0
3310,"('products',)",29.0,"('way', 'salty')",28,"('ever', 'tasted', 'like')",6.0
3311,"('instantly',)",29.0,"('really', 'hope')",28,"('manager', 'came', 'apologize')",6.0
3312,"('results',)",29.0,"('care', 'us')",28,"('great', 'experience', 'food')",6.0
3313,"('1000',)",29.0,"('im', 'hoping')",28,"('waitress', 'came', 'take')",6.0
3314,"('spaghetti',)",29.0,"('bad', 'customer')",28,"('ordered', 'tempura', 'udon')",6.0
3315,"('conversations',)",29.0,"('basically', 'just')",28,"('free', 'chicken', 'karaje')",6.0
3316,"('sugary',)",29.0,"('probably', 'one')",28,"('better', 'much', 'better')",6.0
3317,"('chunk',)",29.0,"('waiting', 'check')",28,"('wasnt', 'expecting', 'much')",6.0
3318,"('burn',)",29.0,"('service', 'super')",28,"('server', 'come', 'back')",6.0
3319,"('holy',)",29.0,"('roll', 'another')",28,"('love', 'support', 'local')",6.0
3320,"('peppermill',)",29.0,"('overall', 'place')",28,"('sushi', 'rolls', 'miso')",6.0
3321,"('tickets',)",29.0,"('sashimi', 'good')",28,"('soup', 'miso', 'soup')",6.0
3322,"('wallet',)",29.0,"('put', 'much')",28,"('better', 'places', 'town')",6.0
3323,"('doordash',)",29.0,"('away', 'food')",28,"('service', 'terrible', 'never')",6.0
3324,"('starter',)",29.0,"('came', 'meal')",28,"('minutes', 'someone', 'come')",6.0
3325,"('reply',)",29.0,"('wouldnt', 'say')",28,"('best', 'sushi', 'ever')",6.0
3326,"('pie',)",29.0,"('min', 'get')",28,"('like', 'fast', 'food')",6.0
3327,"('tartare',)",29.0,"('really', 'craving')",28,"('less', '5', 'minutes')",6.0
3328,"('darn',)",29.0,"('us', 'left')",28,"('okay', 'nothing', 'great')",6.0
3329,"('absurd',)",29.0,"('beef', 'chicken')",28,"('came', 'checked', 'us')",6.0
3330,"('refuse',)",29.0,"('just', 'looking')",28,"('didnt', 'want', 'get')",6.0
3331,"('stl',)",29.0,"('told', 'manager')",28,"('used', 'favorite', 'restaurant')",6.0
3332,"('nonetheless',)",29.0,"('give', '1')",28,"('chefs', 'wearing', 'masks')",6.0
3333,"('brag',)",29.0,"('good', 'meal')",28,"('sat', 'bar', 'bartender')",6.0
3334,"('partially',)",29.0,"('roll', 'order')",28,"('ordered', 'las', 'vegas')",6.0
3335,"('reality',)",29.0,"('food', 'said')",28,"('great', 'service', 'horrible')",6.0
3336,"('2025',)",29.0,"('menu', 'item')",28,"('service', 'gone', 'downhill')",6.0
3337,"('mass',)",29.0,"('first', 'roll')",28,"('just', 'get', 'check')",6.0
3338,"('bottled',)",29.0,"('real', 'crab')",28,"('bad', 'service', 'ordered')",6.0
3339,"('sink',)",29.0,"('ill', 'start')",28,"('poor', 'service', 'sushi')",6.0
3340,"('refrigerated',)",29.0,"('sushi', 'many')",28,"('la', 'carte', 'sushi')",6.0
3341,"('600',)",29.0,"('tables', 'open')",28,"('waiting', 'another', '10')",6.0
3342,"('secondly',)",29.0,"('much', 'time')",28,"('also', 'ordered', 'shrimp')",6.0
3343,"('indicated',)",29.0,"('place', 'love')",28,"('come', 'back', 'give')",6.0
3344,"('minded',)",29.0,"('came', 'just')",28,"('white', 'tiger', 'roll')",6.0
3345,"('thirty',)",29.0,"('check', 'came')",28,"('food', 'decent', 'just')",6.0
3346,"('reviewing',)",29.0,"('cant', 'eat')",28,"('id', 'recommend', 'going')",6.0
3347,"('laid',)",29.0,"('told', 'waiter')",28,"('service', 'even', 'worse')",6.0
3348,"('distinct',)",29.0,"('sushi', 'amazing')",28,"('next', 'time', 'well')",6.0
3349,"('pretentious',)",29.0,"('good', 'go')",28,"('might', 'well', 'just')",6.0
3350,"('crabmeat',)",29.0,"('came', 'ordered')",28,"('safe', 'say', 'wont')",6.0
3351,"('breaks',)",29.0,"('sashimi', 'plate')",28,"('manager', 'never', 'came')",6.0
3352,"('shells',)",29.0,"('seemed', 'pretty')",28,"('matter', 'good', 'food')",6.0
3353,"('buttery',)",29.0,"('cold', 'food')",28,"('seemed', 'like', 'frozen')",6.0
3354,"('goleta',)",29.0,"('pieces', 'chicken')",28,"('normally', 'love', 'place')",6.0
3355,"('overlooked',)",29.0,"('wanted', 'sit')",28,"('service', 'great', 'server')",6.0
3356,"('minced',)",29.0,"('made', 'sushi')",28,"('understand', 'place', 'busy')",6.0
3357,"('disgusted',)",29.0,"('back', 'asked')",28,"('bill', 'even', 'though')",6.0
