,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
3154,"('slip',)",40.0,"('time', 'eat')",37,"('server', 'bring', 'us')",8.0
3155,"('speedy',)",40.0,"('12', 'stars')",37,"('service', 'quite', 'slow')",8.0
3156,"('rounds',)",40.0,"('sauce', 'didnt')",37,"('last', 'night', 'food')",8.0
3157,"('tempted',)",40.0,"('got', 'miso')",37,"('places', 'st', 'louis')",8.0
3158,"('public',)",39.0,"('sauce', 'really')",37,"('asked', 'medium', 'rare')",8.0
3159,"('donburi',)",39.0,"('time', 'restaurant')",37,"('miso', 'soup', 'delicious')",8.0
3160,"('textures',)",39.0,"('willing', 'try')",37,"('good', 'drinks', 'good')",8.0
3161,"('kong',)",39.0,"('fine', 'dining')",37,"('better', 'quality', 'fish')",8.0
3162,"('tongue',)",39.0,"('food', 'left')",37,"('side', 'white', 'rice')",8.0
3163,"('yogurt',)",39.0,"('said', 'dont')",37,"('got', 'tuna', 'roll')",8.0
3164,"('foodthe',)",39.0,"('sauce', 'wasnt')",37,"('tasted', 'like', 'regular')",8.0
3165,"('whim',)",39.0,"('every', 'table')",37,"('20', 'minutes', 'seated')",8.0
3166,"('clearwater',)",39.0,"('rest', 'menu')",37,"('good', 'overall', 'good')",8.0
3167,"('suck',)",39.0,"('rolls', 'average')",37,"('restaurant', 'strip', 'mall')",8.0
3168,"('shooters',)",39.0,"('sushi', 'platter')",37,"('first', 'started', 'going')",8.0
3169,"('somebody',)",39.0,"('good', 'much')",37,"('sat', 'hibachi', 'table')",8.0
3170,"('upgrade',)",39.0,"('mayo', 'sauce')",36,"('sushi', 'bar', 'service')",8.0
3171,"('attempted',)",39.0,"('time', 'first')",36,"('hit', 'miss', 'food')",8.0
3172,"('pic',)",39.0,"('also', 'bit')",36,"('service', 'can', 'hit')",8.0
3173,"('obnoxious',)",39.0,"('isnt', 'anything')",36,"('great', 'food', 'terrible')",8.0
3174,"('knocked',)",39.0,"('went', 'group')",36,"('last', 'night', 'first')",8.0
3175,"('obon',)",39.0,"('good', 'tuna')",36,"('came', 'california', 'roll')",8.0
3176,"('greatly',)",39.0,"('hibachi', 'good')",36,"('white', 'tuna', 'eel')",8.0
3177,"('grew',)",39.0,"('got', 'table')",36,"('authentic', 'chinese', 'food')",8.0
3178,"('providing',)",39.0,"('time', 'didnt')",36,"('sushi', 'place', 'can')",8.0
3179,"('assured',)",39.0,"('numerous', 'times')",36,"('pretty', 'decent', 'food')",8.0
3180,"('sushithe',)",39.0,"('rice', 'soup')",36,"('great', 'food', 'just')",8.0
3181,"('27',)",39.0,"('im', 'craving')",36,"('staff', 'friendly', 'quick')",8.0
3182,"('toast',)",39.0,"('something', 'just')",36,"('good', 'fresh', 'sushi')",8.0
3183,"('argue',)",39.0,"('around', 'area')",36,"('one', 'thing', 'noticed')",8.0
3184,"('syrup',)",39.0,"('even', 'got')",36,"('pretty', 'average', 'nothing')",8.0
3185,"('ultimately',)",39.0,"('chicken', 'steak')",36,"('miso', 'soup', 'best')",8.0
3186,"('800',)",39.0,"('ramen', 'sushi')",36,"('happy', 'hour', 'day')",8.0
3187,"('disorganized',)",39.0,"('since', 'close')",36,"('ive', 'never', 'eaten')",8.0
3188,"('conclusion',)",39.0,"('price', 'right')",36,"('maybe', 'just', 'dont')",8.0
3189,"('hunger',)",39.0,"('im', 'paying')",36,"('ok', 'can', 'eat')",8.0
3190,"('dig',)",39.0,"('go', 'try')",36,"('food', 'ordered', 'sushi')",8.0
3191,"('pie',)",39.0,"('guess', 'just')",36,"('another', '25', 'minutes')",8.0
3192,"('atlantis',)",39.0,"('rolls', 'arent')",36,"('last', 'friday', 'night')",8.0
3193,"('purchased',)",39.0,"('rolls', 'miso')",36,"('go', 'food', 'good')",8.0
3194,"('roys',)",39.0,"('waiter', 'didnt')",36,"('taking', 'care', 'us')",8.0
3195,"('ventured',)",39.0,"('stars', 'good')",36,"('size', 'sushi', 'rolls')",8.0
3196,"('dislike',)",39.0,"('fish', 'really')",36,"('good', 'fresh', 'service')",8.0
3197,"('body',)",39.0,"('restaurants', 'town')",36,"('opened', 'years', 'ago')",8.0
3198,"('pok',)",39.0,"('darn', 'good')",36,"('place', 'eat', 'sushi')",8.0
3199,"('comped',)",39.0,"('food', 'even')",36,"('think', 'best', 'sushi')",8.0
3200,"('skimp',)",39.0,"('didnt', 'notice')",36,"('nice', 'place', 'get')",8.0
3201,"('lame',)",39.0,"('im', 'getting')",36,"('place', 'go', 'date')",8.0
3202,"('pressed',)",38.0,"('favorite', 'places')",36,"('sauce', 'ginger', 'wasabi')",8.0
3203,"('cross',)",38.0,"('several', 'different')",36,"('pretty', 'good', 'really')",8.0
3204,"('minced',)",38.0,"('3', 'tables')",36,"('quality', 'fish', 'ok')",8.0
3205,"('dive',)",38.0,"('order', 'asked')",36,"('overall', 'just', 'average')",8.0
3206,"('cubes',)",38.0,"('attentive', 'service')",36,"('americanized', 'japanese', 'food')",8.0
3207,"('nevertheless',)",38.0,"('still', 'tasty')",36,"('fresh', 'sushi', 'rice')",8.0
3208,"('pods',)",38.0,"('many', 'tables')",36,"('decent', 'food', 'good')",8.0
3209,"('report',)",38.0,"('empty', 'restaurant')",36,"('rolls', 'just', 'average')",8.0
3210,"('foodie',)",38.0,"('dinner', 'one')",36,"('pho', 'dac', 'biet')",8.0
3211,"('explaining',)",38.0,"('completely', 'different')",36,"('think', 'ill', 'coming')",8.0
3212,"('pre',)",38.0,"('side', 'sushi')",36,"('didnt', 'feel', 'rushed')",8.0
3213,"('crust',)",38.0,"('used', 'come')",36,"('us', 'felt', 'like')",8.0
3214,"('uneven',)",38.0,"('pork', 'gyoza')",36,"('place', 'go', 'just')",8.0
3215,"('dates',)",38.0,"('back', 'see')",36,"('fresh', 'service', 'great')",8.0
3216,"('growing',)",38.0,"('less', 'expensive')",36,"('crab', 'spring', 'rolls')",8.0
3217,"('muscles',)",38.0,"('location', 'great')",36,"('time', 'ill', 'ask')",8.0
3218,"('blast',)",38.0,"('even', 'taste')",36,"('really', 'hit', 'spot')",8.0
3219,"('tower',)",38.0,"('table', 'two')",36,"('rolls', 'werent', 'bad')",8.0
3220,"('saucy',)",38.0,"('roll', 'will')",36,"('came', 'piping', 'hot')",8.0
3221,"('mixing',)",38.0,"('waitress', 'seemed')",36,"('food', 'much', 'better')",8.0
3222,"('confirmed',)",38.0,"('went', 'happy')",36,"('spicy', 'shrimp', 'tempura')",8.0
3223,"('brussel',)",38.0,"('chicken', 'bento')",36,"('friends', 'birthday', 'dinner')",8.0
3224,"('brothers',)",38.0,"('rolls', 'appetizers')",36,"('pad', 'thai', 'pad')",8.0
3225,"('trays',)",38.0,"('prices', 'sushi')",36,"('asked', 'wanted', 'drink')",8.0
3226,"('panda',)",38.0,"('place', 'near')",36,"('just', 'bad', 'day')",8.0
3227,"('hassle',)",38.0,"('doubt', 'will')",36,"('pretty', 'good', 'hibachi')",8.0
3228,"('nonexistent',)",38.0,"('fried', 'rolls')",36,"('ill', 'probably', 'order')",8.0
3229,"('tako',)",38.0,"('korean', 'dishes')",36,"('japanese', 'restaurants', 'town')",8.0
3230,"('pure',)",38.0,"('isnt', 'really')",36,"('hot', 'pot', 'place')",8.0
3231,"('gas',)",38.0,"('need', 'try')",36,"('atmosphere', 'really', 'nice')",8.0
3232,"('involved',)",38.0,"('wouldnt', 'make')",36,"('still', 'good', 'place')",8.0
3233,"('pages',)",38.0,"('thin', 'slices')",36,"('restaurant', 'ive', 'ever')",8.0
3234,"('trio',)",38.0,"('came', 'take')",36,"('service', 'ok', 'sushi')",8.0
3235,"('waits',)",38.0,"('way', 'eat')",36,"('nothing', 'special', 'food')",8.0
3236,"('discounted',)",38.0,"('ordered', 'go')",36,"('almost', '2', 'hours')",8.0
3237,"('booked',)",38.0,"('food', 'presentation')",36,"('2', '20', 'deal')",8.0
3238,"('culture',)",38.0,"('hula', 'bay')",36,"('great', 'service', 'really')",8.0
3239,"('law',)",38.0,"('people', 'table')",36,"('drink', 'order', 'food')",8.0
3240,"('featured',)",38.0,"('dishes', 'good')",36,"('five', 'star', 'restaurant')",8.0
3241,"('tacky',)",38.0,"('surf', 'turf')",36,"('ordered', '2', 'sushi')",8.0
3242,"('donuts',)",38.0,"('like', 'something')",36,"('tables', 'around', 'us')",8.0
3243,"('taiwanese',)",38.0,"('second', 'chance')",36,"('sushi', 'sushi', 'good')",8.0
3244,"('steal',)",38.0,"('give', 'second')",36,"('like', 'place', 'sushi')",8.0
3245,"('charming',)",38.0,"('rolls', 'get')",36,"('place', 'sushi', 'fresh')",8.0
3246,"('bananas',)",38.0,"('lot', 'time')",36,"('came', 'wednesday', 'night')",8.0
3247,"('odor',)",38.0,"('college', 'kids')",36,"('didnt', 'really', 'enjoy')",8.0
3248,"('bizarre',)",38.0,"('came', 'good')",36,"('friendly', 'place', 'clean')",8.0
3249,"('brussels',)",38.0,"('place', 'hang')",36,"('ten', 'minutes', 'later')",8.0
3250,"('designed',)",38.0,"('large', 'selection')",36,"('food', 'good', 'menu')",8.0
3251,"('spicier',)",38.0,"('eat', 'place')",36,"('good', 'experience', 'will')",8.0
3252,"('charm',)",38.0,"('spicy', 'pork')",36,"('happy', 'hour', 'good')",8.0
3253,"('kooma',)",38.0,"('recommend', 'sushi')",36,"('pretty', 'good', 'fish')",8.0
3254,"('spiciness',)",38.0,"('like', 'every')",36,"('hostess', 'told', 'us')",8.0
3255,"('focused',)",38.0,"('wide', 'selection')",36,"('lunch', 'menu', 'limited')",8.0
3256,"('delay',)",38.0,"('menu', 'dont')",36,"('heard', 'many', 'good')",8.0
3257,"('bump',)",38.0,"('chicken', 'curry')",36,"('happy', 'hour', 'place')",8.0
3258,"('sheets',)",38.0,"('sushi', 'took')",36,"('us', 'get', 'food')",8.0
3259,"('clothes',)",38.0,"('server', 'really')",36,"('happy', 'hour', 'came')",8.0
3260,"('barrier',)",37.0,"('eat', 'restaurant')",36,"('happy', 'hour', 'half')",8.0
3261,"('outdated',)",37.0,"('four', 'rolls')",36,"('everything', 'tasted', 'good')",8.0
3262,"('lunches',)",37.0,"('decent', 'size')",36,"('asian', 'fusion', 'food')",8.0
3263,"('impatient',)",37.0,"('great', 'first')",36,"('theres', 'nothing', 'wrong')",8.0
3264,"('feedback',)",37.0,"('sushi', 'even')",36,"('teriyaki', 'sauce', 'everything')",8.0
3265,"('master',)",37.0,"('university', 'city')",36,"('waitress', 'didnt', 'seem')",8.0
3266,"('fin',)",37.0,"('menu', 'selection')",36,"('ill', 'try', 'something')",8.0
3267,"('comparing',)",37.0,"('good', 'miso')",36,"('service', 'best', 'part')",8.0
3268,"('handling',)",37.0,"('lunch', 'rush')",36,"('didnt', 'taste', 'bad')",8.0
3269,"('rainy',)",37.0,"('times', 'last')",36,"('great', 'sushi', 'great')",8.0
3270,"('ketchup',)",37.0,"('im', 'looking')",36,"('good', 'enough', 'go')",8.0
3271,"('swear',)",37.0,"('place', 'seemed')",36,"('prices', 'little', 'steep')",8.0
3272,"('whoever',)",37.0,"('sushi', 'said')",36,"('will', 'ever', 'go')",8.0
3273,"('interest',)",37.0,"('chinese', 'restaurants')",36,"('3', 'stars', '4')",8.0
3274,"('offputting',)",37.0,"('food', 'first')",36,"('bad', 'place', 'go')",8.0
3275,"('address',)",37.0,"('single', 'time')",36,"('arent', 'many', 'options')",8.0
3276,"('flatbread',)",37.0,"('roll', 'average')",36,"('someone', 'else', 'mentioned')",8.0
3277,"('foodi',)",37.0,"('see', 'sushi')",36,"('dry', 'erase', 'marker')",8.0
3278,"('voice',)",37.0,"('give', '2')",36,"('3', 'stars', 'came')",8.0
3279,"('staring',)",37.0,"('price', 'service')",36,"('us', '30', 'minutes')",8.0
3280,"('repeatedly',)",37.0,"('minutes', 'just')",36,"('come', 'miso', 'soup')",8.0
3281,"('avacado',)",37.0,"('last', 'weekend')",36,"('great', 'place', 'date')",8.0
3282,"('piled',)",37.0,"('bar', 'one')",36,"('choice', 'soup', 'salad')",8.0
3283,"('rittenhouse',)",37.0,"('taken', 'care')",36,"('service', 'quite', 'good')",8.0
3284,"('mush',)",37.0,"('every', 'sushi')",36,"('little', 'much', 'sauce')",8.0
3285,"('introduced',)",37.0,"('seasoned', 'well')",36,"('roll', 'didnt', 'taste')",8.0
3286,"('donald',)",37.0,"('pretty', 'well')",36,"('pretty', 'good', 'usually')",8.0
3287,"('elements',)",37.0,"('chirashi', 'bowl')",36,"('im', 'quite', 'sure')",8.0
3288,"('suburbs',)",37.0,"('food', 'tried')",36,"('us', 'can', 'eat')",8.0
3289,"('convention',)",37.0,"('decently', 'priced')",36,"('support', 'local', 'businesses')",8.0
3290,"('everybody',)",37.0,"('came', 'salad')",36,"('dim', 'sum', 'menu')",8.0
3291,"('pa',)",37.0,"('limited', 'menu')",36,"('two', 'rolls', 'sushi')",8.0
3292,"('dan',)",37.0,"('table', 'didnt')",36,"('overall', 'dont', 'think')",8.0
3293,"('engaging',)",37.0,"('tonkatsu', 'ramen')",36,"('place', 'nearly', 'empty')",8.0
3294,"('mizu',)",37.0,"('like', 'restaurant')",36,"('looking', 'forward', 'eating')",8.0
3295,"('killer',)",37.0,"('cream', 'dessert')",36,"('sushi', 'good', 'just')",8.0
3296,"('rent',)",37.0,"('last', 'times')",36,"('wait', '40', 'minutes')",8.0
3297,"('license',)",37.0,"('appetizers', 'came')",36,"('bad', 'wasnt', 'good')",8.0
3298,"('driver',)",37.0,"('ordered', 'roll')",36,"('last', 'two', 'visits')",8.0
3299,"('harbor',)",37.0,"('waited', '10')",35,"('ordered', 'tom', 'yum')",8.0
3300,"('995',)",37.0,"('great', 'meal')",35,"('forever', 'get', 'order')",8.0
3301,"('elses',)",37.0,"('great', 'dont')",35,"('really', 'really', 'want')",8.0
3302,"('gummy',)",37.0,"('rolls', 'order')",35,"('three', 'stars', 'sushi')",8.0
3303,"('char',)",37.0,"('guess', 'thats')",35,"('sushi', 'good', 'ive')",8.0
3304,"('culinary',)",37.0,"('meal', 'sushi')",35,"('place', 'decided', 'try')",8.0
3305,"('shoots',)",37.0,"('types', 'sushi')",35,"('say', 'pretty', 'good')",8.0
3306,"('burning',)",37.0,"('crab', 'avocado')",35,"('youre', 'just', 'looking')",8.0
3307,"('winner',)",37.0,"('make', 'special')",35,"('white', 'rice', 'fried')",8.0
3308,"('intrigued',)",37.0,"('friendly', 'efficient')",35,"('least', 'twice', 'month')",8.0
3309,"('commented',)",37.0,"('menu', 'little')",35,"('time', 'im', 'going')",8.0
3310,"('wtf',)",37.0,"('2nd', 'time')",35,"('just', 'okay', 'service')",8.0
3311,"('lean',)",37.0,"('roll', 'ive')",35,"('pay', 'much', 'attention')",8.0
3312,"('advise',)",36.0,"('service', 'hit')",35,"('go', 'back', 'next')",8.0
3313,"('weekdays',)",36.0,"('signature', 'rolls')",35,"('think', 'worth', 'price')",8.0
3314,"('halfprice',)",36.0,"('place', 'next')",35,"('thai', 'spring', 'rolls')",8.0
3315,"('ensure',)",36.0,"('thing', 'ordered')",35,"('three', 'stars', 'really')",8.0
3316,"('surely',)",36.0,"('amazing', 'service')",35,"('well', 'food', 'good')",8.0
3317,"('ceilings',)",36.0,"('salmon', 'shrimp')",35,"('food', 'ok', 'sushi')",8.0
3318,"('hearty',)",36.0,"('time', 'wasnt')",35,"('brought', 'us', 'wrong')",8.0
3319,"('edges',)",36.0,"('hard', 'mess')",35,"('service', 'slow', 'took')",8.0
3320,"('construction',)",36.0,"('years', 'now')",35,"('chicken', 'really', 'good')",8.0
3321,"('sight',)",36.0,"('couldnt', 'really')",35,"('rolls', 'really', 'small')",8.0
3322,"('5star',)",36.0,"('dishes', 'like')",35,"('good', 'waitress', 'attentive')",8.0
3323,"('bench',)",36.0,"('chicken', 'pork')",35,"('spring', 'rolls', 'sushi')",8.0
3324,"('randomly',)",36.0,"('front', 'house')",35,"('good', 'value', 'money')",8.0
3325,"('3pm',)",36.0,"('wanting', 'try')",35,"('roll', 'good', 'spicy')",8.0
3326,"('warrant',)",36.0,"('place', 'love')",35,"('roll', 'spicy', 'crunchy')",8.0
3327,"('charges',)",36.0,"('place', 'located')",35,"('side', 'miso', 'soup')",8.0
3328,"('fond',)",36.0,"('ok', 'experience')",35,"('yellow', 'tail', 'nigiri')",8.0
3329,"('gloves',)",36.0,"('great', 'variety')",35,"('take', 'credit', 'cards')",8.0
3330,"('kudos',)",36.0,"('helped', 'us')",35,"('can', 'get', 'food')",8.0
3331,"('sorta',)",36.0,"('tasted', 'ok')",35,"('sushi', 'bar', 'back')",8.0
3332,"('wrapper',)",36.0,"('restaurant', 'first')",35,"('really', 'isnt', 'anything')",8.0
3333,"('events',)",36.0,"('sushi', 'decided')",35,"('think', 'well', 'back')",8.0
3334,"('los',)",36.0,"('give', 'restaurant')",35,"('tuna', 'roll', 'one')",8.0
3335,"('slaw',)",36.0,"('like', 'eat')",35,"('wish', 'give', '35')",8.0
3336,"('relative',)",36.0,"('sushi', 'lovers')",35,"('almost', '10', 'minutes')",8.0
3337,"('930',)",36.0,"('soup', 'really')",35,"('seems', 'like', 'lot')",8.0
3338,"('flow',)",36.0,"('small', 'bowl')",35,"('best', 'chinese', 'buffet')",8.0
3339,"('trend',)",36.0,"('prices', 'average')",35,"('drinks', 'pretty', 'good')",8.0
3340,"('minato',)",36.0,"('sushi', 'try')",35,"('soup', 'green', 'salad')",8.0
3341,"('settle',)",36.0,"('service', 'best')",35,"('waitress', 'brought', 'us')",8.0
3342,"('inconvenience',)",36.0,"('crunchy', 'spicy')",35,"('pad', 'thai', 'tofu')",8.0
3343,"('springs',)",36.0,"('place', 'worth')",35,"('wait', 'staff', 'pleasant')",8.0
3344,"('braised',)",36.0,"('much', 'less')",35,"('also', 'dont', 'like')",8.0
3345,"('stores',)",36.0,"('went', 'friends')",35,"('3', 'stars', 'still')",8.0
3346,"('sauteed',)",36.0,"('food', 'usually')",35,"('bring', 'us', 'back')",8.0
3347,"('practice',)",36.0,"('ever', 'eaten')",35,"('hard', 'time', 'finding')",8.0
3348,"('anticipated',)",36.0,"('rolls', 'quite')",35,"('fried', 'green', 'tea')",8.0
3349,"('satisfactory',)",36.0,"('empty', 'tables')",35,"('try', 'another', 'sushi')",8.0
3350,"('raving',)",36.0,"('expectations', 'high')",35,"('id', 'recommend', 'place')",8.0
3351,"('triple',)",36.0,"('brand', 'new')",35,"('im', 'sure', 'thats')",8.0
3352,"('grits',)",36.0,"('like', 'come')",35,"('eel', 'sauce', 'top')",8.0
3353,"('print',)",36.0,"('probably', 'back')",35,"('sushi', 'ok', 'great')",8.0
3354,"('convinced',)",36.0,"('tuna', 'good')",35,"('dont', 'think', 'best')",8.0
3355,"('sagami',)",36.0,"('going', 'place')",35,"('im', 'sure', 'come')",8.0
3356,"('cheapest',)",36.0,"('service', 'extremely')",35,"('even', 'gave', 'us')",8.0
3357,"('bloody',)",36.0,"('service', 'ive')",35,"('get', 'three', 'stars')",8.0
3358,"('overlooked',)",36.0,"('selection', 'food')",35,"('one', 'worst', 'ive')",8.0
3359,"('ebi',)",36.0,"('lack', 'flavor')",35,"('good', 'quality', 'good')",8.0
3360,"('morimotos',)",36.0,"('sashimi', 'appetizer')",35,"('hope', 'go', 'back')",8.0
3361,"('liquid',)",36.0,"('got', 'us')",35,"('ice', 'cream', 'really')",8.0
3362,"('alive',)",36.0,"('pleasant', 'surprise')",35,"('wasnt', 'impressed', 'sushi')",8.0
3363,"('crusted',)",36.0,"('ok', 'im')",35,"('friday', 'night', 'place')",8.0
3364,"('join',)",36.0,"('thought', 'pretty')",35,"('wasnt', 'hot', 'enough')",8.0
3365,"('reached',)",36.0,"('husband', 'went')",35,"('like', 'many', 'places')",8.0
3366,"('thailand',)",36.0,"('definitely', 'need')",35,"('place', 'last', 'time')",8.0
3367,"('required',)",36.0,"('way', 'home')",35,"('waitress', 'didnt', 'even')",8.0
3368,"('sucker',)",36.0,"('sweet', 'taste')",35,"('make', 'feel', 'welcome')",8.0
3369,"('towel',)",35.0,"('outside', 'seating')",35,"('spicy', 'tuna', 'inside')",8.0
3370,"('fly',)",35.0,"('noise', 'level')",35,"('tuna', 'roll', 'yellowtail')",8.0
3371,"('yell',)",35.0,"('ok', 'price')",35,"('order', 'took', 'forever')",8.0
3372,"('naruto',)",35.0,"('piece', 'sushi')",35,"('downtown', 'santa', 'barbara')",8.0
3373,"('invited',)",35.0,"('lunch', 'box')",35,"('3', 'stars', 'average')",8.0
3374,"('suburban',)",35.0,"('chicken', 'sandwich')",35,"('roll', 'pretty', 'much')",8.0
3375,"('message',)",35.0,"('americanized', 'sushi')",35,"('roll', 'godzilla', 'roll')",8.0
3376,"('closes',)",35.0,"('even', 'ask')",35,"('probably', 'best', 'thing')",8.0
3377,"('claimed',)",35.0,"('take', 'food')",35,"('waiter', 'came', 'back')",8.0
3378,"('ppl',)",35.0,"('times', 'went')",35,"('service', 'super', 'friendly')",8.0
3379,"('visually',)",35.0,"('good', 'customer')",35,"('im', 'even', 'sure')",8.0
3380,"('candy',)",35.0,"('dinner', 'just')",35,"('someone', 'else', 'wanted')",8.0
3381,"('sparkling',)",35.0,"('upside', 'shrimp')",35,"('took', 'get', 'check')",8.0
3382,"('sky',)",35.0,"('whole', 'foods')",35,"('great', 'place', 'hang')",8.0
3383,"('mint',)",35.0,"('since', 'one')",35,"('service', 'friendly', 'slow')",8.0
3384,"('energy',)",35.0,"('staff', 'sushi')",35,"('much', 'better', 'options')",8.0
3385,"('reef',)",35.0,"('just', 'nothing')",35,"('food', 'took', 'come')",8.0
3386,"('kampai',)",35.0,"('behind', 'us')",35,"('nothing', 'really', 'write')",8.0
3387,"('ability',)",35.0,"('since', 'dont')",35,"('waitress', 'nice', 'enough')",8.0
3388,"('tuesdays',)",35.0,"('saving', 'grace')",35,"('service', 'average', 'sushi')",8.0
3389,"('nuggets',)",35.0,"('happy', 'see')",35,"('sushi', 'sushi', 'pretty')",8.0
3390,"('staples',)",35.0,"('positive', 'note')",35,"('35', 'stars', 'food')",8.0
3391,"('brew',)",35.0,"('thai', 'iced')",35,"('sushi', 'decent', 'nothing')",8.0
3392,"('irritated',)",35.0,"('just', 'going')",35,"('get', 'four', 'stars')",8.0
3393,"('fruity',)",35.0,"('come', 'time')",35,"('took', 'care', 'us')",8.0
3394,"('hankering',)",35.0,"('unless', 'youre')",35,"('pretty', 'good', 'chicken')",8.0
3395,"('borderline',)",35.0,"('nice', 'change')",35,"('like', 'missing', 'something')",8.0
3396,"('3star',)",35.0,"('just', 'another')",35,"('best', 'sushi', 'world')",8.0
