"","business_id","text","topi"
"611","u9modXzD6V2Gbpq0YS9W6Q","Awesome. Order: 
I cali crunchy cut in 8  with Sweet mayo (not spicy) extra sauce on the side
2 orders of ebi (one for you and one for me)
Chicken Yakasoba noodles
Crunchy Chicken ( soup)
Beef Bougagie (little spicy) w sesame leaf and bib lettuce",2
"612","egDsfkn6ZYrYRnlGe4I94g","Rock solid Mochi. Impossible to eat.",1
"613","egDsfkn6ZYrYRnlGe4I94g","Pretty darn fresh ingredients and tasty fish.",2
"614","I8IPPZvEPdb_xG0nGIMyjA","Good food. Spicy noodles, drunken noodles & heaven curry.",1
"615","I8IPPZvEPdb_xG0nGIMyjA","Get the lunch special when possible.  Portions seem identical to the entree size, plus it comes with a soup and appetizer (half portion of appetizer). All for $10.  Great deal.",2
"616","6oWaOMzGPCe5fjZvINe6YQ","On-line maps misdirect, find this place to the left (north) side of Dalt's. Healthy choice: ask to substitute buckwheat soba noodles for udon noodles.",1
"617","6oWaOMzGPCe5fjZvINe6YQ","Tuna Tataki is a single 3"" nigiri, not several slices in sauce. Fried squid is a good choice. It is tender, not greasy, filling and comes with a tasty tonkatsu BBQ sauce. If only it came to the table hot instead of lukewarm.",2
"618","GWUVnOgMGb8sN9N181kpFQ","I been there so many time.cheap and fish very fresh .they have bubble tea too.is best sushi in the town",1
"619","GWUVnOgMGb8sN9N181kpFQ","Maybe offer wood blocks, dishes or something a bit nicer than Togo containers for sit down customers. And have a bottle of Sriracha on hand, please.",2
"620","hz_zPpBrGPuypuIptEmMeA","Tom Kha Gai soup is perfect on a chilly rainy day!",1
"621","hz_zPpBrGPuypuIptEmMeA","My waiter said beef pad thai was the best thing they serve. We shall see. (It wasnt)",2
"622","6lXiOczEhZTm3m7LK4KTcg","Good food but they just tried charging me $7 for extra chicken on my chicken fried rice. Luckily the waitress told,me ahead of time. $7 seriously though!?",1
"623","6lXiOczEhZTm3m7LK4KTcg","One of the best places I have found for sushi in Tucson plus the happy hour is incredible.",2
"624","OO-bjy2WcEV4QOWljp9_3A","Friendly staff, casual atmosphere, great food! Their bento box is the perfect lunch!",1
"625","OO-bjy2WcEV4QOWljp9_3A","I like this place for lunch the sushi is good for takeout love the happy wife",2
"626","Zxr0o83EgGQcf6wnS7dUXw","Outstanding food for the price. I have no idea why the rating here is a bit low--my coworkers and I come here for lunch often and have left happy every time. Best lunch specials in Philly that I've found by far! I esp like the Jin House Chicken.",1
"627","Zxr0o83EgGQcf6wnS7dUXw","Fish in garlic sauce very good.   So good that I had it three days in a row.   Fish could be a bit more crispy, however.    Jin Special  Chicken not so special.....Too sweety and a little bland.   Generous portions!",2
"628","JnJzamlUgYY37uzf5Nav9A","Had the spicy tuna salad, Delish!",1
"629","JnJzamlUgYY37uzf5Nav9A","1st time here but my mom likes the gyoza.",2
"630","rmXPAS-Ad3KDnu_p9SguVQ","I love the Ira roll. Add some eel sauce and a Kirin Ichiban.  Make sure the eel sauce goes on the sushi and the Kirin goes in your mouth.  The other way messes up the sushi.",1
"631","rmXPAS-Ad3KDnu_p9SguVQ","Get 2 volcano deluxe sushi rolls (cali roll topped w salmon & crab) for just $8 on lunch special! :)",2
"632","5uoRXyHxs6nH_ORItDCoaQ","Hibachi tonight. Rockets tomorrow! Yeah Me!",1
"633","5uoRXyHxs6nH_ORItDCoaQ","Fresh and delicious!",2
"634","XeDoDjvzfGAE3PUgqhcbZQ","Closed! So disappointed. I need a teriyaki chicken place near South Philly.",1
"635","XeDoDjvzfGAE3PUgqhcbZQ","I love a three roll special that offers vegetable tempura as a choice of appetizer. Yum!",2
"636","dDMJ-H6e_RvoxwoXai79Rw","Such an amazing place, staff was beyond friendly. I went with my sister on Black Friday and had no clue what anything was. My sister, who had recently traveled to South Korea hit it off with the waitress. They helped me find an amazing dish bulgogi. The only thing I can say wow!!! So glad to have this gem in Gallatin. It's a little bit pricey but totally worth it, you get nice and always accommodating service and great portion sizes.",1
"637","dDMJ-H6e_RvoxwoXai79Rw","Lunch special is awesome - 2 sushi choices/ soup and salad for $6.99 and 3  choices for $9.99 
Delicious and best deal on town - plus the music ROCKS!!!",2
"638","BPB9Tnq7peZo8MHf_egrBA","Good food. Groups of 6 get an automatic 18% service fee. Watch the bill",1
"639","BPB9Tnq7peZo8MHf_egrBA","Very nice and the foods was right on point",2
"640","YXaCcpETNtxrNNK6TbUTlw","Good broth, okay noodles, ramen alright. Nothing too special. Good customer service.",1
"641","YXaCcpETNtxrNNK6TbUTlw","The food was mediocre. Got the crispy pork ramen and it was a bit bland.",2
"642","iOYiyO3Fa9Dm-umVZL-KIQ","Don't be in a rush at this drive thru, super slow and lost the order.",1
"643","iOYiyO3Fa9Dm-umVZL-KIQ","If you order is wrong and has to be remade, BEWARE! A staff member dropped my milkshake and proceeded to scoop the contents of the shake off the counter and put it back in to the cup and serve it to me... Disgusting.",2
"644","LdXB3D3gl3ckxZutLmen1g","Don't miss the iced tea bar around the corner!  It's out of sight - literally.",1
"645","LdXB3D3gl3ckxZutLmen1g","Salads and wraps are to die for. Staff is meh. No wifi.",2
"646","m_t0u1Z9bPmKRdEVBa-MJQ","This is in the airport terminal C in between C14-15 near the food court",1
"647","m_t0u1Z9bPmKRdEVBa-MJQ","Kirin Ichiban on tap. Also Goose Island, Stella, and Bud Light.",2
"648","cuRrBUeF_1RzEcmMTODQ_A","Devastated that they are closed!",1
"649","cuRrBUeF_1RzEcmMTODQ_A","American dream roll and spider roll are the best",2
"650","3wq2chcgOs5D7f6KHcINmg","The lunch special Bento Box has grown to be a weekly occasion. Best on the LakeShore",1
"651","3wq2chcgOs5D7f6KHcINmg","Excellent  and very Fresh. Fast service if you dine there.",2
"652","-iSTJj5oyS6kzvaiw5T0Fg","The ""sesame chicken"" and General Tso's ""chicken"" are 70% breading and a tiny bit of chicken at most. Bite into it and see for yourself. I expect way better quality from a new, respectable Chinese restaurant.",1
"653","-iSTJj5oyS6kzvaiw5T0Fg","I live in Philadelphia why send me Collingwood, NJ",2
"654","3iSRhLUZfZSlLaQw-BzloQ","Love the atmosphere on the patio upstairs. The bartenders were hardly attentive and it was hardly busy. Being a server myself at a high volume restaurant I understand points of service and am pretty forgiving. No water refills without me having to flag them down and we sat for 15 min before the bartender greeted us. Maybe sit at a table to ensure better service but the patio and view are hard to beat.",1
"655","3iSRhLUZfZSlLaQw-BzloQ","Maki Saki Monday's are such a great deal here and especially if you get here between 5-7 for there ""Raw Deal"" happy hour specials too. Double win win deals for AMAZING food!",2
"656","WAmcXAO2Q5-qvyj9oT88fw","Awesome sushi, very very fresh and of high quality. Beef naganaki equally as good. Place is def one of the top of the list.",1
"657","WAmcXAO2Q5-qvyj9oT88fw","Excellent service, great food....got there late but they accept us...cozy location",2
"658","kLqLi4dHEqYpuqUAX_7QLA","Their sushi is delicious and the quality of their fish, especially the tuna, is amazing! The rolls are pretty big though and I had a hard time getting the whole pieces in my mouth, but other than that the flavors were great.",1
"659","kLqLi4dHEqYpuqUAX_7QLA","Most underrated sushi place in south Tampa. Great rolls. Be sure to request no sesame seeds if not a fan, included in standard rolls.",2
"660","7ABcgM9T7SD7H_-MLy61MQ","Jeenwong Thai Cuisine's Tom Kar Coconut Soup is duhlicious!!!  So flavorful with the perfect amount of heat(spice)",1
"661","7ABcgM9T7SD7H_-MLy61MQ","The pizza place in here has amazing pizza. But you only get what they make. Sorry...no special requests.",2
"662","LCXRkGG1RhisKLVTHH3jiQ","Amazing food, fast delivery, super friendly staff! I always get the chicken lo mein with an egg roll OR an order of california rolls. My coworkers love this place too!",1
"663","LCXRkGG1RhisKLVTHH3jiQ","Always great flavor and fast delivery. They beep their horn instead of ringing you're bell .lol",2
"664","ODDbQCvJBFwLDimkT9KoYA","They take reservations by phone. Sometimes it's hard to get someone to answer but it's a nice option if you're dining in a time constraint, such as pre-Fox show.",1
"665","ODDbQCvJBFwLDimkT9KoYA","Shrimp lettuce wraps and crab Rangoon are great appetizers.",2
"666","M6vaQ1leXrMHbVyyj0a_xw","They have yum yum! Finally a place nearby with my sauce! Thank you yum yum gods",1
"667","M6vaQ1leXrMHbVyyj0a_xw","Awesome teriyaki chicken liver from the hibachi grill. No uni though.",2
"668","OhNd1a8btwomUcrN5DjwKQ","Beautifully decorated and will make changes to your order to suit your taste.",1
"669","OhNd1a8btwomUcrN5DjwKQ","For sure try the red curry, spring rolls, steamed dumplings and, of course, the chicken pad thai",2
"670","SFKwDOtnnrfrNWyoxekG1Q","Great lunch menu & busy during weekday lunch!",1
"671","SFKwDOtnnrfrNWyoxekG1Q","Try
Try
Try 
Try
They soft shell crab as the app---- it's perfectly cooked !",2
"672","HBuQAJvypwNerylr03XqQg","Love the spicy crunchy crab roll and the sweet crunchy shrimp roll",1
"673","HBuQAJvypwNerylr03XqQg","The store looks nasty. They don't follow simple directions.",2
"674","SybWgZ_qUaUmlmB97_Ia2A","Excellent lunch and excellent service. My new ""go - to""",1
"675","SybWgZ_qUaUmlmB97_Ia2A","Still loving their lobster pizza roll! But don't be scared to try anything.  Everything I have had is amazing.",2
"676","j_AhCyEzJpo3sS7NZRFKQA","I'm so full. Delicious. The calamari is cooked like tempura: my favorite. I haven't eaten sushi in a very long time. The wait was worth it but I was too excited and ordered too much. Don't make the mistake- they will charge for leftovers! (as in all sushi places.)",1
"677","j_AhCyEzJpo3sS7NZRFKQA","Rodrigo makes bomb sushi, he is the man! Bugs bunny and Donatello are the best.",2
"678","GW8WWbaurDzeoQ4CbFcswQ","Birthday lunch with Caroline. She bravely tried hamachi - tastes like baked potato, she says...",1
"679","GW8WWbaurDzeoQ4CbFcswQ","We never sit on a table, at the sushi bar you can watch how the sushi is being prepared & every time we get free stuff to taste, sometimes even free desert!",2
"680","xorwIoWJXmA7zjPL2olsJw","My fav place in town. Great  menu, mix of sushi,  chinese and thai options. Good selection of drinks (sakes, beers, etc).  And great atmosphere!",1
"681","xorwIoWJXmA7zjPL2olsJw","I absolutely love this place.   Anything you order from the menu is excellent.   I am trying a new roll today : the Great Buddha roll, Tuna, unagi, cuque, and crab, top with salmon, avo, and tobiko.  Can't wait!",2
"682","xrlyoI0SHEFBJa52qQnPUw","Just don't. The special is only for weekdays, even though it doesn't mention that on this sign outside.",1
"683","xrlyoI0SHEFBJa52qQnPUw","Lunch Special Selections may have changed. Whitefish Tempura is no longer part of the lunch special. Not noted on menu!!!!",2
"684","Te4yTJ7blab4s_JTAF71Iw","I frequent this sushi bar often with friends and company. We are always treated really well and the sushi chef's and I are on a first name basis. I'm always welcomed with complimentary appetizers and sushi rolls to try! Great Japanese restaurant.",1
"685","Te4yTJ7blab4s_JTAF71Iw","Delicious, top-notch quality. Great service. A gem in Elsmere.",2
"686","DhBe7gF3li2eCYRjwi2_Hw","Spicy squid maki is delicious. No mayo in their spicy sauce (you know, the pink stuff at other places).",1
"687","DhBe7gF3li2eCYRjwi2_Hw","The best sushi anywhere- fresh, beautifully presented. Alex is a genius!",2
"688","l7DcigtFMYMYnGqcBzMJqQ","Delicious! Great service, ramen, and sushi. We will definitely return",1
"689","l7DcigtFMYMYnGqcBzMJqQ","Ate there today. Great food, considerate staff and nice ambiance.",2
"690","OhLEbbM5BC5Fk6fRWp5rAA","20% discount Tuesdays and 10% all other days with Jefferson ID!",1
"691","OhLEbbM5BC5Fk6fRWp5rAA","Buy 1 Get 1 Free 3/14/19! Great spot and vibe, but protein portions are much smaller than other places (Red Poke Express)",2
"692","6POxtHV_ZIpCJKBd3u_efA","The most delicate veggie tempura, wonderful.",1
"693","6POxtHV_ZIpCJKBd3u_efA","This place is amazing, I suggest going in and checking it out. Sushi is great",2
"694","oRe0iraGEsVSNKxcp_hjbw","Huge burritos, loaded with flavor.  My 17 year olds favorite place in St. Louis.",1
"695","oRe0iraGEsVSNKxcp_hjbw","Plan a little time in case the line is long, this place is (rightfully so) very popular at peak lunch time.",2
"696","6p_A4JdmP3CfRnbjIgsEJw","Only sushi place I'm aware of that offers chicken tempura sushi and it's sooo good! Worth my 20-30 minute drive.",1
"697","6p_A4JdmP3CfRnbjIgsEJw","I ordered the lo-mein for the toddlers AGAIN and again they destroyed it! Chicken is so tender my 2 year old can eat it easily! Love the noodles-not greasy and so healthy & tasty!",2
"698","t-abv5g6bjbYwLerN_4VKw","Tiny place. Very Japanese. Front gal  is actually Japanese.",1
"699","t-abv5g6bjbYwLerN_4VKw","Samurai is so good. Top of the line fast food! I have never ha anything here that I do not like! My favorite is the special but the akuma don is also so good!",2
"700","WdS2zyg6lJNeTLMIvkmWAQ","Don't rely on what's written in the specials board. They don't update it after they run out of things.",1
"701","WdS2zyg6lJNeTLMIvkmWAQ","Party Roll (mango, lobster salad, crab wrapped in soy paper) was very good.",2
"702","fQknpOKcW_JtfE6oIoGkKg","Favorite spot in NOLA to get poke! Always fresh and always outstanding service!",1
"703","fQknpOKcW_JtfE6oIoGkKg","FYI :This place serves icy cold fish (tuna/albacore/ scallops/ salmon) . Also offers cooked items such as tofu, shrimp and chicken.",2
